"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp","bat_speed","swing_length","estimated_slg_using_speedangle","delta_pitcher_run_exp","hyper_speed","home_score_diff","bat_score_diff","home_win_exp","bat_win_exp","age_pit_legacy","age_bat_legacy","age_pit","age_bat","n_thruorder_pitcher","n_priorpa_thisgame_player_at_bat","pitcher_days_since_prev_game","batter_days_since_prev_game","pitcher_days_until_next_game","batter_days_until_next_game","api_break_z_with_gravity","api_break_x_arm","api_break_x_batter_in","arm_angle","attack_angle","attack_direction","swing_path_tilt","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
"FF","2025-08-18","94.1","-2.16","5.33","Yamamoto, Yoshinobu",682653,808967,,"called_strike",,,,,9,"Called Strike","R","R","R","COL","LAD","S",,,1,0,2025,"-0.26","0.96",0.5178181095869923,1.8008994362194048,,,,2,2,"Bot",,,,,,,7.587735695836641,-137.04434075600412,-5.75152626895392,-4.643639969967647,24.040622017979988,-18.959264864670523,3.1778796730791,1.38450985187567,,,,"95.6",2279,"6.7",776693,687221,518692,500743,671083,605141,669743,681624,606192,"53.84",,,,,,,,17,2,"4-Seam Fastball",0,2,0,2,2,0,0,2,"Standard","Standard",212,"-0.002","-0.054",,,,"0.054",,-2,-2,0.3,0.3,26,23,27,23,1,0,7,1,6,1,"1.56","0.26","0.26","36.3",,,,,
"FC","2025-08-18","91.5","-2.08","5.32","Yamamoto, Yoshinobu",682653,808967,,"ball",,,,,14,"Ball","R","R","R","COL","LAD","B",,,0,0,2025,"0.53","0.64",1.7192443674038969,1.2678652272841588,,,,2,2,"Bot",,,,,,,8.506542330184324,-133.07569175830065,-5.8851430468614865,4.971855395533613,22.386074292937803,-23.6062242242475,3.27374057081753,1.44295214134142,,,,"92.9",2497,"6.7",776693,687221,518692,500743,671083,605141,669743,681624,606192,"53.84",,,,,,,,17,1,"Cutter",0,2,0,2,2,0,0,2,"Standard","Standard",194,"0.001","0.037",,,,"-0.037",,-2,-2,0.299,0.299,26,23,27,23,1,0,7,1,6,1,"2.04","-0.53","-0.53","34.1",,,,,
"CU","2025-08-18","77.2","-1.66","5.56","Yamamoto, Yoshinobu",678662,808967,"strikeout","swinging_strike",,,,,14,"Ezequiel Tovar strikes out swinging.","R","R","R","COL","LAD","S",2,,1,2,2025,"0.87","-1.22",0.7354544054278387,1.3940045668576637,,,,1,2,"Bot",,,,,,,3.5344806709245224,-112.44336257351927,0.28112321977722954,6.798216127134715,19.52416654493904,-42.83045757698717,3.36,1.52,,,,"77.8",2872,"6.6",776693,687221,518692,500743,671083,605141,669743,681624,606192,"53.95",,0,"0",1,0,0,,16,4,"Curveball",0,2,0,2,2,0,0,2,"Standard","Standard",31,"-0.013","-0.18","69.6","8.3",,"0.18",,-2,-2,0.312,0.312,26,23,27,24,1,0,7,1,6,1,"5.03","-0.87","-0.87","47.1",21.506570844277203,-21.13811353623972,36.14535137437041,38.9792551711426,41.71733280668194
"FS","2025-08-18","92.1","-1.89","5.43","Yamamoto, Yoshinobu",678662,808967,,"ball",,,,,13,"Ball","R","R","R","COL","LAD","B",,,0,2,2025,"-1.06","0.24",-1.1006673486993206,0.810413709211586,,,,1,2,"Bot",,,,,,,4.320770979315298,-134.1298275147198,-6.527684956841295,-13.755522795891789,25.720422576716892,-28.16858992728726,3.06541999949904,1.3890744699763,,,,"93",1452,"6.5",776693,687221,518692,500743,671083,605141,669743,681624,606192,"54",,,,,,,,16,3,"Split-Finger",0,2,0,2,2,0,0,2,"Standard","Standard",233,"0.002","0.017",,,,"-0.017",,-2,-2,0.31,0.31,26,23,27,24,1,0,7,1,6,1,"2.42","1.06","1.06","38.0",,,,,
"FF","2025-08-18","96.1","-1.98","5.47","Yamamoto, Yoshinobu",678662,808967,,"foul",,,,,8,"Foul","R","R","R","COL","LAD","S",,,0,1,2025,"-0.54","1.05",0.10406465928046449,1.9157787806196593,,,,1,2,"Bot",,,,,,,6.7504718549000975,-139.83776949656462,-6.347838576883022,-8.370671471221414,25.623844934943314,-17.11103883612692,3.36,1.52,219,"70.3",48,"97.2",2182,"6.5",776693,687221,518692,500743,671083,605141,669743,681624,606192,"53.97",,,,,,,,16,2,"4-Seam Fastball",0,2,0,2,2,0,0,2,"Standard","Standard",214,"-0.004","-0.052","72.8","7.6",,"0.052","88.0",-2,-2,0.314,0.314,26,23,27,24,1,0,7,1,6,1,"1.38","0.54","0.54","39.3",3.790828020968282,5.884143493203044,40.93109522233625,32.7819117702691,23.527036799074942
"FF","2025-08-18","95.8","-2.02","5.54","Yamamoto, Yoshinobu",678662,808967,,"foul",,,,,9,"Foul","R","R","R","COL","LAD","S",,,0,0,2025,"-0.61","1.16",0.3090509739281838,2.039643829173099,,,,1,2,"Bot",,,,,,,7.569721271541088,-139.48976543775962,-6.419968423708602,-9.427304067883862,24.922764808850232,-15.718039010740327,3.36,1.52,170,"80.3",14,"97.1",2206,"6.5",776693,687221,518692,500743,671083,605141,669743,681624,606192,"53.98",,,,,,,,16,1,"4-Seam Fastball",0,2,0,2,2,0,0,2,"Standard","Standard",216,"-0.003","-0.039","74.3","7.8",,"0.039","88.0",-2,-2,0.317,0.317,26,23,27,24,1,0,7,1,6,1,"1.28","0.61","0.61","42.4",10.277422271698969,0.019172841123864203,39.74927099988168,35.22208733694043,28.373985016944957
"CU","2025-08-18","75.9","-1.69","5.62","Yamamoto, Yoshinobu",687597,808967,"field_out","hit_into_play",,,,,14,"Jordan Beck grounds out, third baseman Buddy Kennedy to first baseman Freddie Freeman.","R","R","R","COL","LAD","X",5,"ground_ball",2,0,2025,"1.06","-1.14",0.39928546637968243,1.5495513963443353,,,,0,2,"Bot",102.34,167.9,,,,,2.4984152006786187,-110.5658787293504,0.5278284128940476,8.310536950388949,18.16853008986644,-41.82925337055457,3.65,1.73,8,"62.7",-13,"76.6",2733,"6.6",776693,687221,518692,500743,671083,605141,669743,681624,606192,"53.92",0.05,0.051,"0",1,0,0,2,15,3,"Curveball",0,2,0,2,2,0,0,2,"Standard","Standard",39,"-0.036","-0.378","67.0","8.2",0.053,"0.378","88.0",-2,-2,0.353,0.353,26,24,27,24,1,0,7,1,6,1,"5.06","-1.06","-1.06","46.5",19.812950254574293,-9.456951822571494,34.5469342718784,41.30253006459575,38.76882001132617
"FF","2025-08-18","94.9","-1.99","5.44","Yamamoto, Yoshinobu",687597,808967,,"ball",,,,,14,"Ball","R","R","R","COL","LAD","B",,,1,0,2025,"-0.6","1.15",0.5701526916564919,1.0056660565750353,,,,0,2,"Bot",,,,,,,8.072704546783855,-137.97130312726046,-8.66691810040212,-9.224027765530126,24.01479627598907,-15.813571889535273,3.75317436038198,1.77904067376387,,,,"96.2",2312,"6.6",776693,687221,518692,500743,671083,605141,669743,681624,606192,"53.91",,,,,,,,15,2,"4-Seam Fastball",0,2,0,2,2,0,0,2,"Standard","Standard",216,"0.008","0.077",,,,"-0.077",,-2,-2,0.345,0.345,26,24,27,24,1,0,7,1,6,1,"1.34","0.6","0.6","39.4",,,,,
"FC","2025-08-18","91.1","-1.9","5.58","Yamamoto, Yoshinobu",687597,808967,,"ball",,,,,14,"Ball","R","R","R","COL","LAD","B",,,0,0,2025,"0.34","0.64",1.1371103657889334,1.6434319009839473,,,,0,2,"Bot",,,,,,,6.9328319740005995,-132.67209763327463,-5.508564392506056,2.924752612020764,21.20001431015097,-23.765805787232562,3.68080526556432,1.74376145506563,,,,"92.2",2492,"6.4",776693,687221,518692,500743,671083,605141,669743,681624,606192,"54.14",,,,,,,,15,1,"Cutter",0,2,0,2,2,0,0,2,"Standard","Standard",188,"0.004","0.041",,,,"-0.041",,-2,-2,0.341,0.341,26,24,27,24,1,0,7,1,6,1,"2.05","-0.34","-0.34","40.6",,,,,
"FF","2025-08-18","95.1","-2.04","5.58","Yamamoto, Yoshinobu",696100,808967,"field_out","hit_into_play",,,,,1,"Hunter Goodman pops out to first baseman Freddie Freeman in foul territory.","R","R","R","COL","LAD","X",3,"popup",2,2,2025,"-0.43","1.08",-0.5949601732786053,3.117119386889935,,,,2,1,"Bot",173.1,179.05,,,,,4.776099572685677,-138.548240124203,-3.3047898902354067,-6.483025120356074,27.774726204192216,-17.72867333832723,3.45,1.61,139,"81.3",69,"96",2226,"6.5",776693,687221,518692,500743,671083,605141,669743,681624,606192,"53.99",0.003,0.002,"0",1,0,0,3,8,5,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",212,"-0.008","-0.224","71.2","6.2",0.003,"0.224","88.0",0,0,0.508,0.508,26,25,27,26,1,0,7,1,6,1,"1.42","0.43","0.43","39.3",12.825338454159882,-0.0012165465990041826,22.64190370082107,31.76201170871064,28.956952847508088
"SI","2025-08-18","94.3","-2.02","5.42","Yamamoto, Yoshinobu",696100,808967,,"foul",,,,,13,"Foul","R","R","R","COL","LAD","S",,,2,1,2025,"-0.97","0.8",-0.9806417121479458,1.975086572753023,,,,2,1,"Bot",,,,,,,4.891130832507045,-137.32762680624415,-5.187690154111729,-13.374316447914849,24.746863320297212,-21.097628188578643,3.45,1.61,2,"74.8",-50,"95.5",2224,"6.6",776693,687221,518692,500743,671083,605141,669743,681624,606192,"53.94",,,,,,,,8,4,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",215,"-0.003","-0.073","69.1","6.2",,"0.073","88.0",0,0,0.511,0.511,26,25,27,26,1,0,7,1,6,1,"1.72","0.97","0.97","40.7",3.185434859211831,5.585175004705444,30.753526468491806,26.67770440118003,26.863614062154753
"FS","2025-08-18","92","-2.15","5.38","Yamamoto, Yoshinobu",696100,808967,,"ball",,,,,14,"Ball","R","R","R","COL","LAD","B",,,1,1,2025,"-0.86","0.38",0.3257319602663812,1.4579233756125625,,,,2,1,"Bot",,,,,,,8.184236088820802,-133.83669688068937,-5.081607080347244,-11.829277042475312,22.553472306518028,-26.861948616844398,3.4110017872035,1.58787536208863,,,,"93.5",1561,"6.7",776693,687221,518692,500743,671083,605141,669743,681624,606192,"53.81",,,,,,,,8,3,"Split-Finger",0,0,0,0,0,0,0,0,"Standard","Standard",230,"0.002","0.053",,,,"-0.053",,0,0,0.509,0.509,26,25,27,26,1,0,7,1,6,1,"2.27","0.86","0.86","37.8",,,,,
"CU","2025-08-18","78","-1.77","5.6","Yamamoto, Yoshinobu",696100,808967,,"swinging_strike",,,,,14,"Swinging Strike","R","R","R","COL","LAD","S",,,1,0,2025,"0.83","-1.01",0.461980436016453,1.4029470522654588,,,,2,1,"Bot",,,,,,,3.28196013465112,-113.61535079841732,-0.33380046982142586,6.686445761424977,19.310595757780852,-41.14395404300199,3.45,1.61,,,,"78.6",2770,"6.5",776693,687221,518692,500743,671083,605141,669743,681624,606192,"53.99",,,,,,,,8,2,"Curveball",0,0,0,0,0,0,0,0,"Standard","Standard",37,"-0.002","-0.054","75.5","8.6",,"0.054",,0,0,0.511,0.511,26,25,27,26,1,0,7,1,6,1,"4.73","-0.83","-0.83","48.5",17.661580456125392,-42.15970055906539,19.568219329313855,42.8729134743547,60.66623591747611
"FC","2025-08-18","89.9","-2.21","5.31","Yamamoto, Yoshinobu",696100,808967,,"ball",,,,,14,"Ball","R","R","R","COL","LAD","B",,,0,0,2025,"0.53","0.51",1.719590753919209,1.687511630419339,,,,2,1,"Bot",,,,,,,8.675099841141858,-130.852081974094,-4.218349149415544,4.581259771702999,23.092679137144465,-25.59150807937284,3.41733198380827,1.59411679972035,,,,"91.1",2525,"6.6",776693,687221,518692,500743,671083,605141,669743,681624,606192,"53.87",,,,,,,,8,1,"Cutter",0,0,0,0,0,0,0,0,"Standard","Standard",182,"0.001","0.037",,,,"-0.037",,0,0,0.51,0.51,26,25,27,26,1,0,7,1,6,1,"2.27","-0.53","-0.53","38.9",,,,,
"CU","2025-08-18","76.7","-1.72","5.53","Yamamoto, Yoshinobu",666160,808967,"strikeout","swinging_strike",,,,,14,"Mickey Moniak strikes out swinging.","R","L","R","COL","LAD","S",2,,2,2,2025,"0.94","-1.03",0.5269651990621904,1.4719234139263522,,,,1,1,"Bot",,,,,,,3.0665047334090407,-111.70771159016815,0.2543672851949441,7.393858994705671,19.316152559460146,-41.108236965160145,3.47,1.64,,,,"77.2",2878,"6.5",776693,687221,518692,500743,671083,605141,669743,681624,606192,"54.01",,0,"0",1,0,0,,7,6,"Curveball",0,0,0,0,0,0,0,0,"Standard","Standard",38,"-0.014","-0.228","70.3","9.1",,"0.228",,0,0,0.524,0.524,26,27,27,27,1,0,7,1,6,1,"4.89","-0.94","0.94","49.2",29.465733173841123,-44.78174475579943,33.54314314626115,34.7932608577473,56.71120039490097
"FS","2025-08-18","91.2","-2.22","5.42","Yamamoto, Yoshinobu",666160,808967,,"ball",,,,,13,"Ball","R","L","R","COL","LAD","B",,,1,2,2025,"-0.92","0.05",-0.6984789696555758,0.10896832131236511,,,,1,1,"Bot",,,,,,,5.83499136149259,-132.67097428832096,-7.677578043166139,-12.040955064471387,24.368088270280595,-30.371252825515587,3.43004340093678,1.67533008774105,,,,"92.3",1398,"6.6",776693,687221,518692,500743,671083,605141,669743,681624,606192,"53.86",,,,,,,,7,5,"Split-Finger",0,0,0,0,0,0,0,0,"Standard","Standard",232,"0.003","0.048",,,,"-0.048",,0,0,0.521,0.521,26,27,27,27,1,0,7,1,6,1,"2.67","0.92","-0.92","40.1",,,,,
"FF","2025-08-18","95","-2.22","5.35","Yamamoto, Yoshinobu",666160,808967,,"foul",,,,,2,"Foul","R","L","R","COL","LAD","S",,,1,2,2025,"-0.54","0.97",0.14708456007933002,3.0016892651720397,,,,1,1,"Bot",,,,,,,7.4461995307597855,-138.29473546096014,-2.766305871098587,-8.383082855942469,26.607370055882598,-19.202730346378168,3.47,1.64,210,"73.6",52,"96",2282,"6.5",776693,687221,518692,500743,671083,605141,669743,681624,606192,"53.97",,,,,,,,7,4,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",218,"0","0","68.6","6.3",,"0","88.0",0,0,0.521,0.521,26,27,27,27,1,0,7,1,6,1,"1.52","0.54","-0.54","37.5",-3.445201083668123,13.826270315848687,37.767298837905514,36.620726837289176,19.463318525003693
"FF","2025-08-18","94.6","-2.04","5.47","Yamamoto, Yoshinobu",666160,808967,,"foul",,,,,9,"Foul","R","L","R","COL","LAD","S",,,1,1,2025,"-0.46","0.97",0.2962223612229992,1.8645332903185297,,,,1,1,"Bot",,,,,,,7.122996582675433,-137.6699649177592,-5.947790551623887,-7.307496611869096,27.08947103494598,-18.67824456541654,3.47,1.64,29,"97.1",-2,"95",2156,"6.3",776693,687221,518692,500743,671083,605141,669743,681624,606192,"54.24",,,,,,,,7,3,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",213,"-0.004","-0.064","74.0","6.3",,"0.064","97.1",0,0,0.525,0.525,26,27,27,27,1,0,7,1,6,1,"1.55","0.46","-0.46","41.2",-20.526116156596274,22.982947825991463,46.58765683790624,35.37708221177758,8.946397293552739
"FS","2025-08-18","89.9","-2.11","5.54","Yamamoto, Yoshinobu",666160,808967,,"ball",,,,,11,"Ball","R","L","R","COL","LAD","B",,,0,1,2025,"-0.53","0.12",-1.614616115502206,2.907954058081604,,,,1,1,"Bot",,,,,,,2.344943452003804,-131.14932100551454,-0.9162708913178177,-6.580087528123017,23.51488169481341,-30.829674261931196,3.50947265440528,1.63747142119825,,,,"90.7",1211,"6.3",776693,687221,518692,500743,671083,605141,669743,681624,606192,"54.18",,,,,,,,7,2,"Split-Finger",0,0,0,0,0,0,0,0,"Standard","Standard",236,"0.001","0.029",,,,"-0.029",,0,0,0.524,0.524,26,27,27,27,1,0,7,1,6,1,"2.65","0.53","-0.53","39.2",,,,,
"FC","2025-08-18","90.1","-2.11","5.53","Yamamoto, Yoshinobu",666160,808967,,"foul",,,,,12,"Foul","R","L","R","COL","LAD","S",,,0,0,2025,"0.44","0.39",1.282771303766524,3.286363575380111,,,,1,1,"Bot",,,,,,,7.522853803435908,-131.2018928225901,-0.5340843178617989,3.849792867154876,23.263348413278358,-27.653167663844382,3.47,1.64,,,,"91.1",2423,"6.5",776693,687221,518692,500743,671083,605141,669743,681624,606192,"54.01",,,,,,,,7,1,"Cutter",0,0,0,0,0,0,0,0,"Standard","Standard",182,"-0.002","-0.039","48.1","4.7",,"0.039",,0,0,0.526,0.526,26,27,27,27,1,0,7,1,6,1,"2.37","-0.44","0.44","41.1",-28.709407226797214,43.410166091911805,41.849473821724594,21.8637722190168,13.712142903229985
"FC","2025-08-18","89.4","-1.93","5.41","Yamamoto, Yoshinobu",671289,808967,"field_out","hit_into_play",,,,,2,"Tyler Freeman grounds out, pitcher Yoshinobu Yamamoto to first baseman Freddie Freeman.","R","R","R","COL","LAD","X",1,"ground_ball",0,1,2025,"0.4","0.53",0.017596330335316712,3.004136656940613,,,,0,1,"Bot",128.05,165.54,,,,,3.960305482081925,-130.27900584691605,-1.1478577768439606,3.8741466102254387,23.169555347874336,-26.012169629467063,3.29,1.56,16,"91.9",-10,"90.1",2375,"6.3",776693,687221,518692,500743,671083,605141,669743,681624,606192,"54.19",0.205,0.19,"0",1,0,0,2,6,2,"Cutter",0,0,0,0,0,0,0,0,"Standard","Standard",183,"-0.019","-0.22","68.4","5.9",0.264,"0.22","91.9",0,0,0.545,0.545,26,26,27,26,1,0,7,1,6,1,"2.28","-0.4","-0.4","39.7",-5.097886681907738,11.552203772940212,31.540224301112126,37.78620776916922,24.29121141517369
"SI","2025-08-18","93.7","-1.87","5.69","Yamamoto, Yoshinobu",671289,808967,,"called_strike",,,,,4,"Called Strike","R","R","R","COL","LAD","S",,,0,0,2025,"-0.79","0.81",-0.5950012121575938,2.5320966682259467,,,,0,1,"Bot",,,,,,,5.034258658535735,-136.504759177036,-4.344441060087075,-10.860255891124933,23.5739551479811,-21.30654840455766,3.26004849270967,1.57763052376067,,,,"94.8",2160,"6.4",776693,687221,518692,500743,671083,605141,669743,681624,606192,"54.1",,,,,,,,6,1,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",210,"-0.003","-0.039",,,,"0.039",,0,0,0.548,0.548,26,26,27,26,1,0,7,1,6,1,"1.74","0.79","0.79","44.7",,,,,
"FC","2025-08-11","90.2","-2.02","5.53","Yamamoto, Yoshinobu",650859,808967,"walk","ball",,,,,14,"Luis Rengifo walks.","R","L","R","LAA","LAD","B",,,3,1,2025,"0.2","0.74",1.0733665268950079,1.430671820140309,,660162,,2,5,"Bot",,,,,,,7.309183366349953,-131.12384089058878,-5.818612963099383,0.7234131226595051,28.454861488185333,-22.569998304065944,3.28541157467754,1.39413850642187,,,,"90.5",2375,"6.6",776779,669257,518692,690976,571970,605141,624424,681624,669743,"53.91",,0.691497,"0.7",1,0,0,,44,5,"Cutter",6,0,6,0,0,6,6,0,"Standard","Standard",187,"0","0.072",,,,"-0.072",,6,6,0.977,0.977,26,28,27,28,3,2,8,1,7,1,"2.07","-0.2","0.2","41.1",,,,,
"FF","2025-08-11","93.3","-1.92","5.65","Yamamoto, Yoshinobu",650859,808967,,"called_strike",,,,,6,"Called Strike","R","L","R","LAA","LAD","S",,,3,0,2025,"-0.55","1.42",0.331948418201492,2.0486908615691535,,660162,,2,5,"Bot",,,,,,,7.0158502958139835,-135.48960059458952,-6.554854327752568,-8.408956031149826,32.4113713238635,-13.429991458321629,3.19253631328136,1.43569756721053,,,,"93",2103,"6.5",776779,669257,518692,690976,571970,605141,624424,681624,669743,"54.04",,,,,,,,44,4,"4-Seam Fastball",6,0,6,0,0,6,6,0,"Standard","Standard",231,"0","-0.037",,,,"0.037",,6,6,0.977,0.977,26,28,27,28,3,2,8,1,7,1,"1.23","0.55","-0.55","43.7",,,,,
"FF","2025-08-11","95","-1.96","5.61","Yamamoto, Yoshinobu",650859,808967,,"ball",,,,,13,"Ball","R","L","R","LAA","LAD","B",,,2,0,2025,"-0.83","1.38",-1.1755438100226585,2.217982793443233,,660162,,2,5,"Bot",,,,,,,3.9247714777421963,-138.08679422147245,-6.2652408569918165,-11.554486781572727,33.82716984669848,-13.333448168033716,3.29215606675386,1.44890959838306,,,,"94.8",2084,"6.4",776779,669257,518692,690976,571970,605141,624424,681624,669743,"54.05",,,,,,,,44,3,"4-Seam Fastball",6,0,6,0,0,6,6,0,"Standard","Standard",214,"0","0.041",,,,"-0.041",,6,6,0.977,0.977,26,28,27,28,3,2,8,1,7,1,"1.17","0.83","-0.83","43.1",,,,,
"FC","2025-08-11","89.6","-1.99","5.59","Yamamoto, Yoshinobu",650859,808967,,"ball",,,,,3,"Ball","R","L","R","LAA","LAD","B",,,1,0,2025,"-0.09","0.69",0.7358861654740719,3.154205800810565,,660162,,2,5,"Bot",,,,,,,6.914072284609542,-130.26802402082893,-1.4553511941116932,-2.528239601020058,28.442593708067207,-24.249100920144176,3.21366496274066,1.47103111210327,,,,"89.5",2311,"6.4",776779,669257,518692,690976,571970,605141,624424,681624,669743,"54.14",,,,,,,,44,2,"Cutter",6,0,6,0,0,6,6,0,"Standard","Standard",187,"0","0.028",,,,"-0.028",,6,6,0.977,0.977,26,28,27,28,3,2,8,1,7,1,"2.16","0.09","-0.09","41.0",,,,,
"CU","2025-08-11","75.5","-1.75","5.66","Yamamoto, Yoshinobu",650859,808967,,"ball",,,,,14,"Ball","R","L","R","LAA","LAD","B",,,0,0,2025,"0.99","-1.31",0.9190009348004926,0.9942639023982709,,660162,,2,5,"Bot",,,,,,,3.7950742464725837,-109.74270869755597,-0.10690063385147708,7.081522467987739,23.375421577797884,-42.809143017526615,3.29709836419298,1.42492620364613,,,,"75.1",2795,"6.5",776779,669257,518692,690976,571970,605141,624424,681624,669743,"53.98",,,,,,,,44,1,"Curveball",6,0,6,0,0,6,6,0,"Standard","Standard",38,"0","0.019",,,,"-0.019",,6,6,0.977,0.977,26,28,27,28,3,2,8,1,7,1,"5.38","-0.99","0.99","47.1",,,,,
"FS","2025-08-11","88.8","-1.93","5.6","Yamamoto, Yoshinobu",672569,808967,"field_out","hit_into_play",,,,,13,"Gustavo Campero grounds out, shortstop Mookie Betts to first baseman Freddie Freeman. Taylor Ward scores. Yoán Moncada to 2nd.","R","L","R","LAA","LAD","X",6,"ground_ball",0,2,2025,"-1.27","-0.06",-1.270364396618855,1.728958805069177,621493,,660162,1,5,"Bot",111.46,154.62,,,,,4.284187861605316,-129.22076784949292,-3.2956649101225244,-15.090862910223967,27.610312524623016,-32.33185637411869,3.17,1.49,4,"104.5",-24,"89.1",1219,"6.5",776779,669257,518692,690976,571970,605141,624424,681624,669743,"53.99",0.106,0.101,"0",1,0,0,2,43,3,"Split-Finger",5,0,5,0,0,6,6,0,"Standard","Standard",236,"0.01","-0.177",,,0.109,"0.177","104.5",5,5,0.967,0.967,26,27,27,28,3,0,8,2,7,,"2.95","1.27","-1.27","44.5",,,,,
"FF","2025-08-11","94.5","-1.91","5.63","Yamamoto, Yoshinobu",672569,808967,,"called_strike",,,,,4,"Called Strike","R","L","R","LAA","LAD","S",,,0,1,2025,"-0.85","1.32",-0.600218040996855,2.5873227712390188,621493,,660162,1,5,"Bot",,,,,,,5.295504518411407,-137.39891790877462,-5.174435992774026,-11.909332613369545,31.481664049357153,-14.486563606780054,3.24563751918815,1.43426247232223,,,,"94.4",2124,"6.4",776779,669257,518692,690976,571970,605141,624424,681624,669743,"54.13",,,,,,,,43,2,"4-Seam Fastball",5,0,5,0,0,5,5,0,"Standard","Standard",218,"-0.002","-0.073",,,,"0.073",,5,5,0.969,0.969,26,27,27,28,3,0,8,2,7,,"1.24","0.85","-0.85","41.9",,,,,
"FS","2025-08-11","88.5","-2.03","5.49","Yamamoto, Yoshinobu",672569,808967,,"called_strike",,,,,4,"Called Strike","R","L","R","LAA","LAD","S",,,0,0,2025,"-1.26","0.12",-0.5865063967224065,2.338065915782379,621493,,660162,1,5,"Bot",,,,,,,6.16562580926209,-128.67091458634326,-1.7893661239187204,-15.31886370035767,29.716952902985028,-30.642493352085584,3.31682101930335,1.41941145729432,,,,"88.3",1405,"6.4",776779,669257,518692,690976,571970,605141,624424,681624,669743,"54.06",,,,,,,,43,1,"Split-Finger",5,0,5,0,0,5,5,0,"Standard","Standard",234,"-0.002","-0.041",,,,"0.041",,5,5,0.971,0.971,26,27,27,28,3,0,8,2,7,,"2.82","1.26","-1.26","40.4",,,,,
"FS","2025-08-11","88.6","-2.16","5.46","Yamamoto, Yoshinobu",660162,808967,"single","hit_into_play",,,,,13,"Yoán Moncada singles on a ground ball to right fielder Alex Call. Nolan Schanuel scores. Taylor Ward to 3rd.","R","L","R","LAA","LAD","X",9,"ground_ball",1,2,2025,"-1.07","0.26",-1.0453897092286026,2.480481439636832,694384,,621493,1,5,"Bot",170.27,106.46,,,,,5.005414469009049,-128.86697414436347,-1.7149071777585978,-13.03250272449822,29.221164630513385,-29.110356698873744,3.46,1.53,7,"98.1",-19,"88.7",1565,"6.6",776779,669257,518692,690976,571970,605141,624424,681624,669743,"53.92",0.153,0.142,"0.9",1,1,0,2,42,4,"Split-Finger",4,0,4,0,0,5,5,0,"Standard","Standard",233,"0.027","0.567","70.3","7.0",0.154,"-0.567","98.1",4,4,0.944,0.944,26,30,27,30,3,2,8,2,7,1,"2.67","1.07","-1.07","39.7",6.491445938278915,2.968199841457064,31.552540372189338,46.88062696016618,26.124296699747696
"FF","2025-08-11","95","-2.02","5.52","Yamamoto, Yoshinobu",660162,808967,,"foul",,,,,4,"Foul","R","L","R","LAA","LAD","S",,,1,1,2025,"-0.74","1.43",-0.3614077519676485,2.802949341311169,694384,,621493,1,5,"Bot",,,,,,,6.021462501408921,-138.11269734516776,-4.585814273611409,-10.9156627829751,33.77468990498005,-13.151824275936304,3.46,1.53,178,"65.6",41,"94.7",2136,"6.4",776779,669257,518692,690976,571970,605141,624424,681624,669743,"54.13",,,,,,,,42,3,"4-Seam Fastball",4,0,4,0,0,4,4,0,"Standard","Standard",217,"-0.004","-0.058","71.1","6.3",,"0.058","88.0",4,4,0.948,0.948,26,30,27,30,3,2,8,2,7,1,"1.12","0.74","-0.74","39.4",-6.430154829799146,11.60432390268015,40.57672462032939,38.2705908210373,16.701135531406734
